(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
